#{"t_start": 1638890458.4311745, "env_id": null}
r,l,t
-80.891075,1000,8200.452867
-83.65945,1000,8200.452867
-82.45548,1000,8200.452867
-82.8172,1000,8200.452867
-83.92214,1000,8200.452867
-83.38803,1000,8235.055662
-83.65945,1000,8235.055662
-83.27692,1000,8235.055662
-84.66187,1000,8235.055662
-83.10744,1000,8235.055662
-64.743256,1000,8235.055662
-81.948814,1000,8235.055662
-84.3743,1000,8235.055662
-82.3315,1000,8235.055662
-84.024864,1000,8235.055662
-82.3315,1000,8235.055662
-83.44303,1000,8235.055662
-85.18448,1000,8269.145894
-82.75796,1000,8269.145894
-86.53125,1000,8269.145894
-81.13145,1000,8269.145894
-84.9617,1000,8269.145894
-84.84778,1000,8269.145894
-81.948814,1000,8269.145894
-82.26885,1000,8269.145894
-84.27603,1000,8269.145894
-83.60587,1000,8269.145894
-82.876045,1000,8269.145894
-84.3743,1000,8269.145894
-81.75118,1000,8303.166336
-84.66187,1000,8303.166336
-83.38803,1000,8303.166336
-81.948814,1000,8303.166336
-84.17652,1000,8303.166336
-82.26885,1000,8303.166336
-82.20575,1000,8303.166336
-83.818085,1000,8303.166336
-80.76861,1000,8303.166336
-83.2208,1000,8303.166336
-84.67363,1000,8303.166336
-86.43994,1000,8303.166336
-83.55195,1000,8337.36149
-84.614685,1000,8337.36149
-80.915405,1000,8337.36149
-81.20237,1000,8337.36149
-81.75118,1000,8337.36149
-85.07391,1000,8337.36149
-85.16249,1000,8337.36149
-83.92214,1000,8337.36149
-83.05018,1000,8337.36149
-83.92214,1000,8337.36149
-85.01802,1000,8337.36149
-84.02487,1000,8337.36149
-82.45548,1000,8371.235977
-84.90495,1000,8371.235977
-87.219696,1000,8371.235977
-87.49924,1000,8371.235977
-85.96419,1000,8371.235977
-81.20237,1000,8371.235977
-83.65945,1000,8371.235977
-82.3315,1000,8371.235977
-80.98796,1000,8371.235977
-82.01374,1000,8371.235977
-83.818085,1000,8371.235977
-85.71357,1000,8371.235977
-82.0782,1000,8405.561484
-83.76555,1000,8405.561484
-86.01326,1000,8405.561484
-85.46439,1000,8405.561484
-81.817535,1000,8405.561484
-83.60587,1000,8405.561484
-82.6983,1000,8405.561484
-81.48084,1000,8405.561484
-83.2208,1000,8405.561484
-82.3315,1000,8405.561484
-82.99253,1000,8405.561484
-87.13751,1000,8405.561484
-82.577736,1000,8439.376886
-84.075745,1000,8439.376886
-86.01326,1000,8439.376886
-79.25252,1000,8439.376886
-82.26885,1000,8439.376886
-84.80173,1000,8439.376886
-83.27692,1000,8439.376886
-82.577736,1000,8439.376886
-82.93449,1000,8439.376886
-83.2208,1000,8439.376886
-82.20575,1000,8439.376886
-79.59123,1000,8439.376886
-83.65945,1000,8473.518789
-82.01374,1000,8473.518789
-84.90495,1000,8473.518789
-83.10744,1000,8473.518789
-81.34264,1000,8473.518789
-83.71267,1000,8473.518789
-84.12629,1000,8473.518789
-85.29341,1000,8473.518789
-83.27692,1000,8473.518789
-82.99253,1000,8473.518789
-83.38803,1000,8473.518789
-84.374306,1000,8473.518789
-82.51682,1000,8507.374252
-83.76555,1000,8507.374252
-85.1294,1000,8507.374252
-84.06306,1000,8507.374252
-83.76555,1000,8507.374252
-82.63823,1000,8507.374252
-86.43994,1000,8507.374252
-82.39371,1000,8507.374252
-83.33266,1000,8507.374252
-82.93449,1000,8507.374252
-80.69436,1000,8507.374252
-83.2208,1000,8507.374252
-85.336525,1000,8541.553893
-83.60587,1000,8541.553893
-82.01374,1000,8541.553893
-85.81488,1000,8541.553893
-82.876045,1000,8541.553893
-86.39383,1000,8541.553893
-83.60587,1000,8541.553893
-82.99253,1000,8541.553893
-82.51682,1000,8541.553893
-86.96994,1000,8541.553893
-83.71267,1000,8541.553893
-80.07907,1000,8541.553893
-83.97367,1000,8575.79349
-82.142204,1000,8575.79349
-82.577736,1000,8575.79349
-82.6983,1000,8575.79349
-85.20638,1000,8575.79349
-82.51682,1000,8575.79349
-86.25357,1000,8575.79349
-81.48084,1000,8575.79349
-85.11833,1000,8575.79349
-82.0782,1000,8575.79349
-81.617004,1000,8575.79349
-82.3315,1000,8575.79349
-83.71267,1000,8610.206379
-82.876045,1000,8610.206379
-82.577736,1000,8610.206379
-85.75426,1000,8610.206379
-84.42297,1000,8610.206379
-86.15844,1000,8610.206379
-84.325325,1000,8610.206379
-83.60587,1000,8610.206379
-83.818085,1000,8610.206379
-81.412,1000,8610.206379
-83.2208,1000,8610.206379
-83.44303,1000,8610.206379
-81.34264,1000,8644.415294
-85.764404,1000,8644.415294
-83.71267,1000,8644.415294
-86.66593,1000,8644.415294
-83.10744,1000,8644.415294
-83.818085,1000,8644.415294
-85.02923,1000,8644.415294
-83.164314,1000,8644.415294
-83.97367,1000,8644.415294
-81.883415,1000,8644.415294
-82.577736,1000,8644.415294
-83.44303,1000,8644.415294
-81.48084,1000,8678.500521
-85.91477,1000,8678.500521
-81.27277,1000,8678.500521
-82.81721,1000,8678.500521
-80.61953,1000,8678.500521
-82.0782,1000,8678.500521
-83.10744,1000,8678.500521
-82.876045,1000,8678.500521
-87.26039,1000,8678.500521
-86.71022,1000,8678.500521
-83.38803,1000,8678.500521
-83.33266,1000,8678.500521
-84.732124,1000,8712.535084
-80.69436,1000,8712.535084
-84.847786,1000,8712.535084
-84.47135,1000,8712.535084
-84.79018,1000,8712.535084
-86.485756,1000,8712.535084
-81.75118,1000,8712.535084
-82.3315,1000,8712.535084
-84.12629,1000,8712.535084
-83.05018,1000,8712.535084
-84.12629,1000,8712.535084
-80.915405,1000,8712.535084
